,_id,tweet_id,text,author,date,location,sentiment,author_fav_count,author_followers,tweet_retweets,tweet_favs
370,fa5746b5-33e9-4d3a-8fcd-f3d92e07e57c,1253457456145084419,@BrentTerhune How many people have won Camaro $ in Vegas? Try used Hyundai $,Kapn KRÜDE,2020-04-23 22:55:20,NJ,neutral,36721.0,1109.0,0.0,1.0
371,a9dec2c5-d6fc-446a-9410-49e86274a49f,1253457537829163010,"Shop here 👉 https://t.co/p8LbiuHPuc
We know you can't resist
1-888-328-1037
#rubbertracks #tracks https://t.co/S9JtkwG0RY",Rubber Tracks of America,2020-04-23 22:55:39,"Holbrook,",neutral,132.0,158.0,0.0,0.0
372,b5b1dc93-28a5-42b6-a618-42a8d5300ed4,1253458124264165381,".@Hyundai just couldn’t resist the temptation to make the Veloster N appeal to a wider audience and has now introduced an automatic transmission for the hot hatchback.

Read more: 🔗https://t.co/hFbiXCzf27 https://t.co/FvBOQdcp8b",MotorWeek,2020-04-23 22:57:59,"Owings Mills, MD",neutral,661.0,66434.0,1.0,4.0
373,8b5d0cb3-18d4-41af-8efa-ae1d274813cb,1253459268101001218,Hyundai Prophecy concept headed to production as possible Ioniq replacement - CNET,Saw BoYz Dembow,2020-04-23 23:02:32,soy bacanisimo dame back,neutral,12.0,222.0,0.0,0.0
374,c0851982-79f3-43fb-8c58-66b9e61f7ab5,1253459552927916032,Hyundai is here to help support families during this uncertain time. https://t.co/z27yw4wMtT,ElginHyundai,2020-04-23 23:03:40,"Elgin, IL",neutral,20.0,258.0,0.0,0.0
375,31e60b77-88a8-40d1-bcfb-42e9cb1e3a3f,1253460681908645888,GREEN on @ForzaMotorsport @Hyundai fans racing @MWilkins @BryanHerta @mason_filippi @TylerGonzalez57 @TylerMaxsonRace six races...first up @WeatherTechRcwy https://t.co/cCCu3x3p57,Bryan Herta Autosport,2020-04-23 23:08:09,"Indianapolis, Indiana",neutral,1768.0,23314.0,4.0,21.0
376,d6f3ad9a-edf0-4f88-8e28-a6feae60e0f8,1253462007547740160,@Hyundai_Global @BTS_twt WE NEED A HQ,linda⁷ 🥺,2020-04-23 23:13:25,republic of joonies dimples 🌱,neutral,6892.0,60.0,0.0,0.0
377,8c5e09f7-a26f-4117-8b13-eceade88617a,1253462733720367107,@SugaBear_80 Slightly by him 🤣 The Hyundai pic lol. I still can’t get over that 🥵 https://t.co/sYBILfNCr2,𝕞𝕠𝕠𝕟☾𝕔𝕙𝕚𝕝𝕕⁷,2020-04-23 23:16:18,,neutral,820.0,267.0,0.0,0.0
378,17be6c27-4248-4491-b64f-4e69a0c57577,1253463160813690886,@BHA @ForzaMotorsport @Hyundai @MWilkins @BryanHerta @mason_filippi @TylerGonzalez57 @TylerMaxsonRace @WeatherTechRcwy I am supposed to be apart of it but I got disconnected my gamertag is torontofan34,Terry James Murphy,2020-04-23 23:18:00,,neutral,103.0,160.0,0.0,0.0
379,44c32535-12c8-486c-98c1-e7b3f4e0ffa9,1253463216425857025,did anyone get that BTS ad for Hyundai?,𝗽𝗹𝘀 𝗿𝘁 𝗺𝘆 𝗽𝗶𝗻𝗻𝗲𝗱 📌 | 2 𝗱𝗮𝘆𝘀 ⏳,2020-04-23 23:18:13,🇵🇭,neutral,1219.0,374.0,0.0,0.0
380,826c5611-c47a-4824-bc73-c38f9f94d174,1253463608287064064,"@ampup_io , a Cupertino, Calif.-based maker of electric vehicle charging tech, raised an undisclosed amount. Investors include SAIC Motors, Hyundai Motor Company, and Forest Ventures. #Fundingtweets #electricvehicles #charging",DiverseVC,2020-04-23 23:19:47,"Silcon Valley, CA",neutral,1.0,31.0,2.0,1.0
381,38979f99-4e46-4784-97bf-175826cc35b5,1253464552148209669,"Important info for your wives GUYS. Go with a Kia, not a Hyundai. 

https://t.co/oUabU38p4j https://t.co/ftfQcKIb17",Alli McTrucks,2020-04-23 23:23:32,"Bent Creek, NC",neutral,33764.0,4850.0,0.0,4.0
382,3553f51c-59f3-44d0-8afc-b955aebe7edc,1253464598730010624,@BHA @ForzaMotorsport @Hyundai @MWilkins @BryanHerta @TylerGonzalez57 @TylerMaxsonRace @WeatherTechRcwy Stream back on!,Mason Filippi,2020-04-23 23:23:43,"California, USA",neutral,1587.0,215.0,0.0,4.0
383,5511160d-e399-48da-81c6-547d11264d19,1253464757853655042,"https://t.co/buzcEuqh4Z Research Frontiers SPD-SmartGlass Licensee and Strategic Investor Gauzy Ltd. secures the Series C investment from Hyundai Motor Company, Blue Red Partners VC (Singapore), and Avery Dennison",PressReleasePoint,2020-04-23 23:24:21,,neutral,1.0,1564.0,0.0,0.0
384,e65b1453-22e8-45c0-9a6c-77faade66f87,1253465008710844416,@nikolamotor I own a Hyundai Nexo and live in Southern Cali. H2 is currently $16/kg where I live. Is your price of hydrogen still going to be $3.50/kg for non-Nikola customers?,Boris Limons,2020-04-23 23:25:20,,neutral,70.0,4.0,0.0,3.0
385,5dadd06a-086a-4271-b76b-82b6f827da8b,1253465178785660929,@ryderjj89 @iamtherog @vrunt @Dwayne_Media @Rawnzilla @CallofDuty @InfinityWard Nothing a Hyundai and a beautiful blonde can't fix ☺️,Juniper Daniels,2020-04-23 23:26:01,,neutral,1339.0,1.0,0.0,1.0
386,ff14da9e-3478-4f32-b286-d4d7601ea8df,1253465427717619713,"@thatsmydogjune @iamtherog @vrunt @Dwayne_Media @Rawnzilla @CallofDuty @InfinityWard Hyundai is from a game, moron. Hold this block lmfao.",Joshua Ryder,2020-04-23 23:27:00,"New Port Richey, FL",neutral,1881.0,66.0,0.0,0.0
387,a94698be-6aae-49c8-bd41-80943e977a58,1253466394408226816,I JUST GOT A HYUNDAI BTS AD ON A WILLNE VIDEO IM CRYINGHVGKHB,ًNSFR! ↻¹²⁽⁷⁾,2020-04-23 23:30:51,黄仁俊❣️HE/HIM/HIS!!! ,neutral,4100.0,552.0,0.0,1.0
388,8789a79d-b24f-4ccb-95d7-3dc6e606927d,1253467704394203137,Pre Purchase Inspection of Hyundai Grandeur 2006 with Some Issues. https://t.co/C7Nje6HdlL,Last Check Vehicle Inspection,2020-04-23 23:36:03,"Sydney, Australia",neutral,4.0,33.0,0.0,0.0
389,4a8d0888-cc58-44c2-af42-ce17ff8a039b,1253467751374483456,@BHA @ForzaMotorsport @Hyundai @MWilkins @BryanHerta @TylerGonzalez57 @TylerMaxsonRace @WeatherTechRcwy About to start our next race 🙌🏻🏁,Mason Filippi,2020-04-23 23:36:14,"California, USA",neutral,1587.0,215.0,0.0,5.0
390,e5a1cc35-ec0a-4c28-959b-61f8913dc66c,1253468373150765065,@rossgreenspan Store the oil in those low interest Hyundai SUVs. Should be some price increase by 84 mos.,James Donaldson,2020-04-23 23:38:43,,neutral,228.0,21.0,0.0,1.0
391,e7a9e604-2afc-408a-bd9d-e88d3810a934,1253469156755767301,#darkselfie #DarkSelfieChallenge #HyundaixBTS @Hyundai_Global @BTS_twt @bts_bighit  HAPPY EARTH DAY!!! https://t.co/XDI0Lp42am,m⁷,2020-04-23 23:41:49,Bangtan Sonyeondan ,neutral,921.0,11.0,0.0,3.0
392,102e6d0d-519a-45f7-8bba-932e07e309e3,1253469558477918213,I really miss my Hyundai Sonata but i got something better,🤫🚪,2020-04-23 23:43:25,,neutral,2629.0,915.0,0.0,0.0
393,ff094b24-4089-4494-9b9d-22f3eb9587f0,1253470889372499969,@mason_filippi @BHA @ForzaMotorsport @Hyundai @MWilkins @BryanHerta @TylerGonzalez57 @TylerMaxsonRace @WeatherTechRcwy Good luck Mason!,💙,2020-04-23 23:48:43,"Caledon, Ontario",neutral,0.0,10.0,0.0,1.0
394,fdfd8fc3-c4c6-47a2-8213-1ba986284090,1253472069418807296,@Hyundai_Global Hallo,Agnes Aprilia,2020-04-23 23:53:24,,neutral,18.0,0.0,0.0,0.0
395,0263bf25-6d8f-4750-b525-31e326fdb487,1253472337300803589,I JUST GOT THE HYUNDAI AD ON YOUTUBE AAAAAAHHHHH,호비 here 🤭🤗 selling tour tix 📌,2020-04-23 23:54:28,nat. '94. she/her 🌈,neutral,94337.0,187.0,0.0,0.0
396,b255c6f6-3b0f-4adb-8be5-d0031f02741a,1253472343923490816,"🚀[.PDF] Hyundai HL757-9 Wheel Loader Workshop Repair Service Manual DOWNLOAD
🚀D0WNL0AD LINK: https://t.co/hTCxUdaXix

Hyundai HL757-9 Wheel Loader Workshop Repair Service Manual DOWNLOAD

This is the Most Complete OEM for the Hyundai HL757-9 Wheel... https://t.co/qsj0iG67Qb",Maine Flores,2020-04-23 23:54:29,,neutral,0.0,2.0,0.0,0.0
397,96e4085a-0f99-4358-9cef-44051feb69ec,1253471396287713288,@tdawg10573 @Giants Or better yet. What are we doing with@nate solder,James caligiuri,2020-04-23 23:50:43,"New Jersey, USA",neutral,466.0,11.0,0.0,0.0
398,b0424e0f-4220-42e4-8da1-6a5194eff6d0,1253471456832389122,@RobertClarke_WM @chigrl Imagine thinking of buying a Tesla right now,EnergyCynic,2020-04-23 23:50:58,"Houston, TX",neutral,39005.0,9372.0,0.0,4.0
399,d35ef6a3-e863-4d06-9d08-44eb74859e2b,1253471475706630144,"Tesla competitor Polestar 2 will start at $59,900 in the US https://t.co/2lKgcnTkWp https://t.co/NWvfBmm4Cq",Stuart,2020-04-23 23:51:02,,neutral,1288.0,690.0,0.0,0.0
400,d2386541-e080-4a8e-9be8-60816ec99048,1253471486951723008,"@ByeonChansoo @thirdrowtesla @Model3Owners @Audi @Tesla @earlectrek @vincent13031925 Maybe they know Tesla is the future and this was their job application for Tesla 😆

https://t.co/bhceVFx0Kq https://t.co/AolpmvZKGm",CillDar,2020-04-23 23:51:05,"Clare, Ireland",neutral,5370.0,137.0,0.0,6.0
401,6497a627-aee7-477a-90da-05d21f8c71b6,1253471497382920194,@norik_morina I only have tesla power :|,Ardit,2020-04-23 23:51:08,"Prishtina, Republic of Kosovo",neutral,300.0,51.0,0.0,1.0
402,48402e06-92d5-4b97-89dd-daec4ba70f1d,1253471604702674950,THE VITAL LIGHT OF NIKOLA TESLA: Healing Power of Ultraviolet Rays https://t.co/CGOqiYX7FX,Mia Stevens,2020-04-23 23:51:33,"Trophy Club, TX",neutral,2519.0,778.0,0.0,0.0
403,b86bb719-75e1-4241-9c1a-51777924314b,1253471663267643392,@Abilityy soo when's the Tesla arriving?,؜,2020-04-23 23:51:47,"London, England",neutral,6720.0,400.0,0.0,1.0
404,f3354503-9bc8-42ff-953b-937349689297,1253471681709924352,"Maybe @Tesla &amp; others should swap from making ventilators to these simple ‘black boxes’ - cheaper than CPAP + close fitting masks / helmets.

COVID19 patients reportedly having far better outcomes the earlier CPAP support is started. Could be used at home in many cases. @elonmusk https://t.co/y00jwYa3Zg",Tesla Opinion,2020-04-23 23:51:51,,neutral,16141.0,3620.0,0.0,3.0
405,c62d9151-02e3-425e-8f92-3523680edb47,1253471761292812288,@Trefender @may_tesla @PeterSinclair77 @DrJacobsRad You still haven't stepped up and taken in any have you? Just blah blah blah.,Joseph DaSilva,2020-04-23 23:52:10,"Ontario, Canada",neutral,65572.0,344.0,0.0,0.0
406,ba8db2f4-05db-45d6-930e-f8a1700a6fda,1253471935490437120,"Huh. ~Week ago, joking re Tesla and ""lung gas"", I suggested that using a mix of ozone and chlorine to ventilate #COVID19 patients would - technically - near-instantly result in eliminating infections...

...Life imitating art ...? ... 🦧🍊...🤦🏻‍♂️
(@MomoStJohn @DogICUma @psirides) https://t.co/mZzce8r61l",Cerberus,2020-04-23 23:52:52,,neutral,5094.0,94.0,0.0,1.0
407,249953c2-df6c-470d-8dd7-89389af64f73,1253472051844845570,"@thirdrowtesla @elonmusk Sounds like a company with employees who are not passionate about the use and overseeing of the product, no? We see Tesla owners, daily, who engage AP w/ determination to support improvement towards level 5 autonomy. All owners are guided to understand this/drive responsibly",Liz🌸Lori,2020-04-23 23:53:20,,neutral,4827.0,141.0,0.0,1.0
408,ad7f6194-0f0f-4ebc-948d-312db8c6e6cf,1253472106349604865,@LumpoThinkyMan @sama @Tesla Tesla is literally Silicon Valley.,GavinSelvaratnam,2020-04-23 23:53:33,,neutral,8944.0,23.0,0.0,8.0
409,e41ce7ec-c4cc-4107-83dd-e21d5a0e4829,1253472244329742336,"I like immigrants when they come and build @Tesla , @SpaceX ...etc not when they write material for @realDonaldTrump 

Not cool @Trevornoah https://t.co/BhjHjrLJf0",Steve Agnew,2020-04-23 23:54:06,United States,neutral,915.0,65.0,0.0,0.0
410,ff2120e2-0b8f-4dba-8562-22a09e5e057e,1253472428199604224,"Tesla hires Hiro Mizuno, ex-manager of Japan's $1.5tn pension fund https://t.co/bMELbyzPYL",runrunhidepon,2020-04-23 23:54:49,tokyo,neutral,8515.0,190.0,0.0,0.0
411,b94d00fb-d8ce-4921-b878-37e501c73806,1253472451129827328,@Teslarati If wasn't young and didn't want to travel and made more then enough to comfortably afford it then i think it would be a great option. That extra $$ and not so great N/A network keep me with tesla. Does seem like a competent offering though. I curious on charge rate and efficiency,Larry spiller,2020-04-23 23:54:55,,neutral,9108.0,83.0,0.0,1.0
412,e466a836-fe9b-462f-bfc7-2d35d34c2830,1253472463926763520,Tesla Motors woke the industry up and has been years ahead. Daimler AG is catching up tho,Art,2020-04-23 23:54:58,Berlin,neutral,899.0,23.0,0.0,0.0
413,a50581ee-db53-474b-80bf-245e0fedbf3a,1253472631329882117,"@CillDar @thirdrowtesla @Model3Owners @Audi @Tesla @earlectrek @vincent13031925 Elon: tell us about the most extraordinary thing you've done

Candidate from Audi: Um... I copied from Tesla website &amp; pasted to update Audi website when asked to update 

Elon: welcome to Tesla 

@28delayslater https://t.co/h02SfB4DyJ",Chansoo Byeon,2020-04-23 23:55:38,"Toronto, Ontario",neutral,26233.0,381.0,0.0,4.0
414,b7ffd1b2-618b-4aec-865e-82ad83927634,1253472773617250304,@rodydavis @Apple @AppStore @FlutterDev @Tesla What's the name of the app,CyberDude,2020-04-23 23:56:12,Canada,neutral,32127.0,521.0,0.0,1.0
415,6c0d3ea8-0549-4913-b930-d91a88285446,1253472811353542656,Catch @MFrunker @TeslaMilton @Nerds4hire and myself for tonight’s live Tesla Talks podcast. https://t.co/QIa6ozR7EA https://t.co/qsH2TWgQpd,Tesla Talks,2020-04-23 23:56:21,"Ontario, Canada",neutral,7509.0,2427.0,5.0,14.0
416,0af68df6-24e3-4e4c-b810-3414f0f2db4d,1253472835160485888,Tesla is adding a $ 1.5 trillion Japanese pension fund to the chief executive 2020 https://t.co/aYoHDhwiws https://t.co/TDQsV3s8B8,CoinnewsBest,2020-04-23 23:56:26,,neutral,297.0,151.0,0.0,0.0
417,7795ae8e-6fcd-49ca-8a03-f14f7547ebd6,1253472852294225921,@ramonricky71 @Tesla Shrubs are overgrown!  Should have applied tire shine to the wheels for picture taking!  That’s my two cents worth!  😉,I Am Who I Am 🏳️‍🌈,2020-04-23 23:56:31,"Missouri, USA",neutral,684.0,385.0,0.0,1.0
418,20d2753d-dbef-46f8-b140-a0602163778b,1253472915326148608,Pls let us wake up w that bearish run on tesla,Jose,2020-04-23 23:56:46,Houston,neutral,24335.0,778.0,0.0,0.0
419,b50feb8c-b9aa-41af-af2b-dd7bb8b57223,1253473006489403393,THE VITAL LIGHT OF NIKOLA TESLA: Healing Power of Ultraviolet Rays - Vitality Magazine https://t.co/urVesVQVqO,Peggy O'Donnell,2020-04-23 23:57:07,,neutral,28596.0,2818.0,0.0,0.0
420,1a71b9a0-158e-47e0-9cab-3c64998a47fb,1253473465111392259,Tesla is the “legacy” auto company $tsla $tslaq https://t.co/OPPC44XMnB,Commentator,2020-04-23 23:58:57,Long Hill New Jersey,neutral,12146.0,1489.0,0.0,0.0
421,705b76ab-fc23-4b8b-973e-0b2d8a58f79d,1253473573173227520,"https://t.co/wOO9s3gBRI

Six years, more than 2.3 million players, and one amazing journey – BitStarz turns 6 today and we’re celebrating in style by giving away a Tesla Model 3!
 
In our epic birthday promotion we’re inviting everyone to come along and j…https://t.co/e6U5ZXGlEB",Frank White,2020-04-23 23:59:22,,neutral,197.0,83.0,0.0,0.0
422,cd4a927b-4a1e-4589-a9aa-e957058c6c82,1253473580349894656,@Inevitable_ET Tesla sanitized everything w light 100 yrs ago,Christine Parmenter,2020-04-23 23:59:24,,neutral,61580.0,392.0,0.0,6.0
423,d7d99f59-f10c-4289-bd14-933308459dc2,1253473724927561728,@JCOviedo6 @ARKInvest @CNBC Her 10% Allocation To Any Said Security Excuse Does Not Work When You’re Selling Tesla On The Way Down $TSLAQ,LA2K4ERS,2020-04-23 23:59:59,,neutral,9609.0,766.0,0.0,1.0
